run_id,seed,episode,episodes,mean_objective_return,objective_return_std,survival_rate,mean_final_energy,final_energy_std,mean_survivor_energy,mean_failure_energy
C,202,0,100,-7.932480946430794,10.172179046046379,0.3,-7.932480946430794,10.172179046046379,2.319537705975523,-12.326203226033504
C,202,250,100,3.2093043705790456,7.143456195114463,0.67,3.2093043705790456,7.143456195114463,7.143916775053037,-4.779151117292393
C,202,500,100,3.2093043705790456,7.143456195114463,0.67,3.2093043705790456,7.143456195114463,7.143916775053037,-4.779151117292393
C,202,750,100,4.364265308856093,5.182238338961351,0.76,4.364265308856093,5.182238338961351,6.6901140838628494,-3.0009224786653044
C,202,1000,100,2.6128510172666943,4.650382979509328,0.67,2.6128510172666943,4.650382979509328,5.461525776483462,-3.1708219787188643
C,202,1250,100,3.841123304819533,6.695799868741394,0.72,3.841123304819533,6.695799868741394,7.113374746635752,-4.57323754556503
C,202,1500,100,3.466113454952803,6.769069289778217,0.7,3.466113454952803,6.769069289778217,6.864042652348731,-4.462388005637691
C,202,1750,100,3.841123304819533,6.695799868741394,0.72,3.841123304819533,6.695799868741394,7.113374746635752,-4.57323754556503
C,202,2000,100,3.2093043705790456,7.143456195114463,0.67,3.2093043705790456,7.143456195114463,7.143916775053037,-4.779151117292393
C,202,2250,100,3.2093043705790456,7.143456195114463,0.67,3.2093043705790456,7.143456195114463,7.143916775053037,-4.779151117292393
C,202,2500,100,3.2093043705790456,7.143456195114463,0.67,3.2093043705790456,7.143456195114463,7.143916775053037,-4.779151117292393
C,202,2750,100,3.466113454952803,6.769069289778217,0.7,3.466113454952803,6.769069289778217,6.864042652348731,-4.462388005637691
C,202,3000,100,3.841123304819533,6.695799868741394,0.72,3.841123304819533,6.695799868741394,7.113374746635752,-4.57323754556503
C,202,3250,100,3.841123304819533,6.695799868741394,0.72,3.841123304819533,6.695799868741394,7.113374746635752,-4.57323754556503
C,202,3500,100,3.2093043705790456,7.143456195114463,0.67,3.2093043705790456,7.143456195114463,7.143916775053037,-4.779151117292393
C,202,3750,100,3.2093043705790456,7.143456195114463,0.67,3.2093043705790456,7.143456195114463,7.143916775053037,-4.779151117292393
C,202,4000,100,3.2093043705790456,7.143456195114463,0.67,3.2093043705790456,7.143456195114463,7.143916775053037,-4.779151117292393
C,202,4250,100,3.2093043705790456,7.143456195114463,0.67,3.2093043705790456,7.143456195114463,7.143916775053037,-4.779151117292393
C,202,4500,100,4.364265308856093,5.182238338961351,0.76,4.364265308856093,5.182238338961351,6.6901140838628494,-3.0009224786653044
C,202,4750,100,3.841123304819533,6.695799868741394,0.72,3.841123304819533,6.695799868741394,7.113374746635752,-4.57323754556503
C,202,5000,100,3.466113454952803,6.769069289778217,0.7,3.466113454952803,6.769069289778217,6.864042652348731,-4.462388005637691
