run_id,seed,episode,objective_return,final_energy,survived,steps,mean_td_loss,mean_gradient_norm,max_gradient_norm,weight_norm,mean_abs_q,max_abs_q,mean_abs_td_error,target_distance,epsilon
D,404,1,44.080791453642874,44.080791453642874,1,6,348.0421236579811,23.407515842467546,119.68199157714844,6.663834571838379,0.04753331343332926,0.08526941388845444,8.856270177910725,,0.99981
D,404,2,49.684068346455994,49.684068346455994,1,6,340.16661119722994,27.26272794790566,125.82937622070312,6.666311740875244,0.06318762277563413,0.09734637290239334,9.703301206231117,,0.99962
D,404,3,-59.176811996445906,-59.176811996445906,0,6,317.6599504271774,28.952518838147324,100.56407165527344,6.668351173400879,0.058782221749424934,0.08729521185159683,10.213911580542723,,0.99943
D,404,4,-0.23282554607620032,-0.23282554607620032,0,6,4.440763414488174,3.8269660075505576,11.642681121826172,6.669486045837402,0.04159618106981119,0.07406428456306458,1.3898848717411358,,0.99924
D,404,5,-1.2305094387995772,-1.2305094387995772,0,6,2.225892057812113,2.3811172476659217,8.285138130187988,6.670132160186768,0.04014111372331778,0.054550714790821075,0.8746668652941784,,0.99905
D,404,6,0.12422514854204358,0.12422514854204358,1,6,10.648817160803446,5.775659113734339,17.41950035095215,6.673344612121582,0.03065864307185014,0.054853200912475586,2.1651385808363557,,0.99886
D,404,7,0.8628101575619986,0.8628101575619986,1,6,16.673621728240203,8.944293101628622,16.089731216430664,6.676276683807373,0.06738957141836484,0.09401993453502655,3.2960870414972305,,0.99867
D,404,8,-4.58273450031283,-4.58273450031283,0,6,12.368337179671622,5.249020518657441,21.913532257080078,6.679041385650635,0.03608761774376035,0.07595555484294891,1.946947534258167,,0.99848
D,404,9,-7.704630721365222,-7.704630721365222,0,6,13.312411394132445,7.097680628454934,16.191402435302734,6.681410789489746,0.08199277396003406,0.09975793957710266,2.562167102470994,,0.99829
D,404,10,-39.09505929053241,-39.09505929053241,0,6,144.38412219452826,18.8393843198816,66.63072204589844,6.6844868659973145,0.08768319090207417,0.15924020111560822,7.014670229206483,,0.9981
D,404,11,-0.9859776114343548,-0.9859776114343548,0,6,5.8984565044787205,4.206232648342848,13.10232162475586,6.687987804412842,0.057157616751889385,0.10453067719936371,1.5926520340144634,,0.99791
D,404,12,25.94605778101554,25.94605778101554,1,6,321.5693886813339,26.7565585685273,114.71873474121094,6.692359447479248,0.09699821410079797,0.17735451459884644,9.906549100453654,,0.99772
D,404,13,60.59186278721396,60.59186278721396,1,6,794.9360945659815,58.58085845100383,140.99217224121094,6.696259498596191,0.1018779141207536,0.2039107084274292,20.22882537730038,,0.99753
D,404,14,-69.42026344742314,-69.42026344742314,0,6,321.0326102490847,33.77023478845755,104.02259826660156,6.697664260864258,0.07827438538273175,0.16474294662475586,11.709551791350046,,0.99734
D,404,15,-4.7066561914903104,-4.7066561914903104,0,6,10.918644228086729,7.237343347320954,14.411857604980469,6.701462268829346,0.08878830494359136,0.23490117490291595,2.5942104210456214,,0.99715
D,404,16,-18.552939142805812,-18.552939142805812,0,6,46.37747813874921,14.131203793299695,37.320457458496094,6.706490993499756,0.1061466025809447,0.257963627576828,5.040637567639351,,0.99696
D,404,17,-1.5438339145430824,-1.5438339145430824,0,6,6.276771080458616,4.53784999748071,13.966910362243652,6.70922327041626,0.15197830274701118,0.23258621990680695,1.4790536471021671,,0.99677
D,404,18,1.8612804508565848,1.8612804508565848,1,6,10.495455568506562,5.504290183695654,16.92481803894043,6.7112884521484375,0.12408035186429818,0.2992509603500366,1.933226610844334,,0.99658
D,404,19,2.055075553098993,2.055075553098993,1,6,4.977084354031831,4.521057058125734,10.420953750610352,6.71512508392334,0.042562345353265606,0.07221632450819016,1.588333905984958,,0.99639
D,404,20,36.23242081403657,36.23242081403657,1,6,358.5701051499539,32.970870358248554,156.84298706054688,6.720108985900879,0.1091765242939194,0.285960853099823,10.013136758158604,,0.9962
D,404,21,-6.6286295959752035,-6.6286295959752035,0,6,7.579919765586965,5.905984160800775,13.252021789550781,6.727166652679443,0.16006569300467768,0.36128830909729004,1.971428746978442,,0.99601
D,404,22,-0.7642647756052074,-0.7642647756052074,0,6,10.881242311705137,7.787943582360943,13.205044746398926,6.738386154174805,0.14677266590297222,0.39077872037887573,2.694987411300341,,0.99582
D,404,23,5.293695216656927,5.293695216656927,1,6,2.4933761850115843,2.633099133769671,10.375734329223633,6.747923374176025,0.06200092836904029,0.1379239857196808,0.8959110180536906,,0.99563
D,404,24,-46.4175653420446,-46.4175653420446,0,6,138.01988459564745,24.921869615713756,80.24938201904297,6.7574663162231445,0.21033152285963297,0.4700283408164978,7.736646920442581,,0.99544
D,404,25,-25.869620813135516,-25.869620813135516,0,6,89.52420501162608,18.759439597527187,77.77392578125,6.764609336853027,0.15293505880981684,0.5138615369796753,5.5729222397009535,,0.99525
D,404,26,-18.488463583066945,-18.488463583066945,0,6,35.331787675619125,12.168500353892645,52.3692741394043,6.774792671203613,0.25135762865344685,0.5622377395629883,3.2848228812217712,,0.9950600000000001
D,404,27,2.7972009671510163,2.7972009671510163,1,6,3.4547924259965535,3.4627394516331456,13.069780349731445,6.780887126922607,0.16127643128857017,0.45255380868911743,1.0803762420158212,,0.99487
D,404,28,-40.436003124578114,-40.436003124578114,0,6,199.5949761160009,33.161410292610526,94.0769271850586,6.7889604568481445,0.2700140705953042,0.6744269132614136,9.524767473340034,,0.99468
D,404,29,-13.645746440103636,-13.645746440103636,0,6,32.746865122268595,13.439758032560349,46.962799072265625,6.79536771774292,0.2039438939342896,0.4412631094455719,3.7200863137841225,,0.99449
D,404,30,18.30545574022539,18.30545574022539,1,6,470.045446427539,48.21053315202395,188.92774963378906,6.80654239654541,0.1936616925522685,0.5778124928474426,12.922705598175526,,0.9943
D,404,31,-36.926603376576736,-36.926603376576736,0,6,136.4856943162158,23.593634724617004,89.40765380859375,6.817201614379883,0.1678527545494338,0.6398836970329285,6.935608968138695,,0.99411
D,404,32,-42.185354153666445,-42.185354153666445,0,6,192.15254757391327,25.133298358569544,117.13980102539062,6.828795909881592,0.3213058539355795,0.8681941628456116,7.02464497089386,,0.99392
D,404,33,-6.358460511034332,-6.358460511034332,0,6,7.402766908363749,7.220770299434662,16.35483741760254,6.832343101501465,0.17019575710097948,0.3237413167953491,1.9638106947143872,,0.99373
D,404,34,-7.062250588703972,-7.062250588703972,0,6,8.714240601088022,7.348494026189049,19.731815338134766,6.83980655670166,0.24790632895504436,0.9505859613418579,1.9914460194607575,,0.99354
