run_id,seed,episode,episodes,mean_objective_return,objective_return_std,survival_rate,mean_final_energy,final_energy_std,mean_survivor_energy,mean_failure_energy
H_LR_HIGH,11,0,100,-7.235114083266681,10.074511393445558,0.35,-7.235114083266681,10.074511393445558,2.272324106440273,-12.354503877724273
H_LR_HIGH,11,250,100,3.6275045166836963,33.787552383197486,0.49,3.6275045166836963,33.787552383197486,35.86105167890939,-27.341981972513533
H_LR_HIGH,11,500,100,3.152473328327399,30.48301483016711,0.37,3.152473328327399,30.48301483016711,40.60768135742588,-18.845029799873302
H_LR_HIGH,11,750,100,-4.740100098743393,33.50162309843999,0.42,-4.740100098743393,33.50162309843999,31.095213250354533,-30.689809765331542
H_LR_HIGH,11,1000,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,1250,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,1500,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,1750,100,-5.688132731086708,32.502994233946886,0.39,-5.688132731086708,32.502994233946886,30.881014313638477,-29.0684070711569
H_LR_HIGH,11,2000,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,2250,100,11.542543611284781,31.579334825760668,0.51,11.542543611284781,31.579334825760668,40.53003638971834,-18.628112137697087
H_LR_HIGH,11,2500,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,2750,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,3000,100,4.807537401019834,34.67536649331543,0.44,4.807537401019834,34.67536649331543,40.76937792483405,-23.44819443911991
H_LR_HIGH,11,3250,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,3500,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,3750,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,4000,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,4250,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,4500,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,4750,100,6.6224513075912474,32.69328470813187,0.42,6.6224513075912474,32.69328470813187,42.99204199824392,-19.71414884770896
H_LR_HIGH,11,5000,100,11.61596925204712,30.77088823072066,0.51,11.61596925204712,30.77088823072066,40.45537397488709,-18.40055403090877
